,maiorAtraso,margemBrutaAcumulada,prazoMedioRecebimentoVendas,titulosEmAberto,diferencaPercentualRisco,percentualRisco,faturamentoBruto,margemBruta,periodoDemonstrativoEmMeses,custos,anoFundacao,capitalSocial,scorePontualidade,Risco_Baixo,Risco_Medio,Risco_Muito Baixo,cluster
1097,28,0.5420715764,0,0.0,0.5471698113207547,0.4528301886792452,1086246,251976,12,834270,2014,60000,1,0,1,0,3
1098,42,0.5460134718,126,18620.2,0.6792452830188679,0.320754716981132,9685214,3740273,9,5944941,1993,3000000,1,0,1,0,3
1099,3,0.43715443439999996,34,45000.0,0.7924528301886792,0.2075471698113207,42940058,17956054,12,24984004,2015,200000,1,1,0,0,0
1100,3,0.5679601321,0,0.0,0.7358490566037735,0.2641509433962264,3374624,0,12,0,2007,100000,1,1,0,0,0
1101,5,0.0,0,0.0,0.660377358490566,0.3396226415094339,3563036,0,12,0,2016,60000,0,0,1,0,3
1102,977,0.3314390332,65,70235.82,0.7924528301886792,0.2075471698113207,11886399,0,12,0,2005,65000,1,1,0,0,0
1103,51,0.5954292225,0,0.0,0.6981132075471698,0.3018867924528301,127722481,0,12,0,1984,6000000,0,1,0,0,0
1104,19,0.0,0,0.0,0.9056603773584904,0.0943396226415094,12525274,5022263,12,7503011,1996,100000,0,0,0,1,1
1105,94,0.5122162537,126,238921.23,0.7358490566037735,0.2641509433962264,8798024,2365832,12,6432192,1996,480000,1,1,0,0,0
1106,0,0.2992215314,0,0.0,0.490566037735849,0.5094339622641509,75362,0,10,0,2018,96000,1,0,1,0,3
1107,20,0.1895995467,0,0.0,0.5471698113207547,0.4528301886792452,0,0,12,0,2017,50000,1,0,1,0,3
1108,5,0.38265338460000003,0,0.0,0.5094339622641509,0.490566037735849,977987,0,12,0,2017,50000,1,0,1,0,3
1109,3,0.1635010321,0,0.0,0.6037735849056604,0.3962264150943396,1124558,0,12,0,2008,35000,1,0,1,0,3
1110,24,0.3944431124,15,144651.38,0.7358490566037735,0.2641509433962264,15101865,7107120,12,7994745,2006,100000,0,1,0,0,0
1111,31,0.2559469612,0,0.0,0.9056603773584904,0.0943396226415094,24993836,0,12,0,2000,500000,1,0,0,1,1
1112,0,0.42642881060000004,0,0.0,0.6226415094339622,0.3773584905660377,1766755,0,12,0,2018,95400,1,0,1,0,3
1113,0,0.0,0,0.0,0.6226415094339622,0.3773584905660377,918476,0,12,0,2011,15000,0,0,1,0,3
1114,0,0.4806610685,0,0.0,0.6226415094339622,0.3773584905660377,8587972,0,12,0,2010,93700,1,0,1,0,3
1115,6,0.35377320520000005,68,31876.9,0.7924528301886792,0.2075471698113207,2946785,674160,12,2272625,2006,133000,1,1,0,0,0
1116,7,0.4039698807,0,0.0,0.5849056603773584,0.4150943396226415,849981,0,12,0,2008,20000,1,0,1,0,3
1117,17,0.37059627149999996,0,73553.68,0.8679245283018867,0.1320754716981132,15789869,6214311,12,9575558,1986,1600000,0,1,0,0,0
1118,0,0.6436423155,24,12924.0,0.5471698113207547,0.4528301886792452,33147,0,12,0,2016,70000,1,0,1,0,3
1119,16,0.38559519579999996,0,0.0,0.6981132075471698,0.3018867924528301,27691328,5465837,6,22225491,1995,200000,1,1,0,0,0
1120,27,0.5185961055,29,8534.0,0.6415094339622641,0.3584905660377358,1549367,0,10,0,2013,120000,1,0,1,0,3
1121,22,0.3210338255,31,15476.5,0.5660377358490566,0.4339622641509433,3456404,0,12,0,2000,120000,0,0,1,0,3
1122,74,0.39874559579999996,0,58080.0,0.7735849056603773,0.2264150943396226,2765930,874317,12,1891613,2002,250000,1,1,0,0,0
1123,0,0.0,0,0.0,0.5849056603773584,0.4150943396226415,3601813,0,12,0,1997,12000,0,0,1,0,3
1124,0,0.6266584035,0,0.0,0.7169811320754716,0.2830188679245283,1227217,0,12,0,1999,140000,1,1,0,0,0
1125,44,0.404007513,24,122861.63,0.8490566037735849,0.150943396226415,29621822,14448955,6,15172867,1947,2100000,0,1,0,0,0
1126,0,0.0,0,0.0,0.4716981132075471,0.5283018867924528,286178,0,12,0,2009,50000,0,0,0,0,3
1127,4,0.536864413,0,0.0,0.8113207547169811,0.1886792452830188,726763527,201609131,12,525154396,1956,5000000,1,1,0,0,0
1128,3,0.0,0,0.0,0.7169811320754716,0.2830188679245283,2772596,0,12,0,1996,200000,0,1,0,0,0
1129,25,0.5137842150999999,2,16651.38,0.7924528301886792,0.2075471698113207,32487178,0,12,0,1990,421330,1,1,0,0,0
1130,11,0.5385438445,0,0.0,0.8301886792452831,0.1698113207547169,27344116,8458868,12,1885248,2006,1000000,0,1,0,0,0
1131,3,0.37714712659999994,0,0.0,0.7547169811320754,0.2452830188679245,56630805,0,12,0,1997,500000,1,1,0,0,0
1132,29,0.0,0,0.0,0.5849056603773584,0.4150943396226415,1782672,0,12,0,2014,20000,0,0,1,0,3
1133,3,0.4477745004,0,0.0,0.490566037735849,0.5094339622641509,1171140,0,12,0,2017,84500,1,0,1,0,3
1134,4,0.46997940619999995,27,3283.72,0.5849056603773584,0.4150943396226415,413272,0,12,0,2003,100000,1,0,1,0,3
1135,92,0.3372808614,0,0.0,0.7924528301886792,0.2075471698113207,3709789,1428712,12,2281077,1986,250000,1,1,0,0,0
1136,0,0.210495283,0,0.0,0.3962264150943396,0.6037735849056604,1156624,0,11,0,2015,40000,1,0,0,0,3
1137,62,0.0,0,0.0,0.5660377358490566,0.4339622641509433,4217666,1899182,12,2318484,2009,100000,0,0,1,0,3
1138,0,0.4237278403,0,0.0,0.660377358490566,0.3396226415094339,918630,0,12,0,2012,20000,1,0,1,0,3
1139,110,0.0,0,0.0,0.4716981132075471,0.5283018867924528,3248095,0,12,0,2015,150000,0,0,0,0,3
1140,0,0.3699334855,0,0.0,0.6226415094339622,0.3773584905660377,2466791,0,12,0,2016,90000,1,0,1,0,3
1141,150,0.3364379343,0,0.0,0.6792452830188679,0.320754716981132,9498373,4706073,12,4792300,2007,500000,0,0,1,0,3
1142,3,0.0,0,0.0,0.6037735849056604,0.3962264150943396,677524,0,12,0,2003,20000,0,0,1,0,3
1143,33,0.4637211329,0,0.0,0.5471698113207547,0.4528301886792452,590245,0,12,0,2018,50000,1,0,1,0,3
1144,23,0.0,0,0.0,0.6415094339622641,0.3584905660377358,3561186,0,12,0,1999,200000,0,0,1,0,3
1145,7,0.39326315689999997,0,0.0,0.8490566037735849,0.150943396226415,2569044,1042743,12,1526301,2005,200000,1,1,0,0,0
1146,51,0.5954292225,0,0.0,0.6981132075471698,0.3018867924528301,127722481,0,12,0,1984,6000000,0,1,0,0,0
1147,6,0.2906936453,0,0.0,0.7547169811320754,0.2452830188679245,2343602,0,12,0,1993,100000,1,1,0,0,0
1148,6,0.2906936453,0,0.0,0.7547169811320754,0.2452830188679245,2343602,0,12,0,1993,100000,1,1,0,0,0
1149,14,0.42988587289999997,0,0.0,0.7924528301886792,0.2075471698113207,4141612,0,12,0,1991,650000,1,1,0,0,0
1150,13,0.4075752116,0,12780.0,0.4339622641509433,0.5660377358490566,3725867,0,10,0,2015,60000,1,0,0,0,3
1151,6,0.2540632248,0,0.0,0.5660377358490566,0.4339622641509433,345947,0,12,0,2013,95400,1,0,1,0,3
1152,2,0.31158197460000003,0,0.0,0.8490566037735849,0.150943396226415,2074437,0,12,0,1991,650000,1,1,0,0,0
1153,24,0.1403135969,0,0.0,0.8867924528301886,0.1132075471698113,6529830,3094768,12,3435062,1998,1000000,0,1,0,0,0
1154,81,0.4190673829,37,1007252.3,0.8301886792452831,0.1698113207547169,70410399,25392424,7,45017975,1997,4778470,0,1,0,0,0
1155,18,0.3578667961,0,0.0,0.6226415094339622,0.3773584905660377,29314041,8041439,12,21272602,2003,3000000,1,0,1,0,3
1156,0,0.2992215314,0,0.0,0.490566037735849,0.5094339622641509,75362,0,10,0,2018,96000,1,0,1,0,3
1157,26,0.4012288618,0,0.0,0.6415094339622641,0.3584905660377358,1342432,-197905,6,1540337,2009,800000,1,0,1,0,3
1158,7,0.3418628183,0,0.0,0.5660377358490566,0.4339622641509433,0,0,1,0,2010,200000,1,0,1,0,3
1159,6,0.391773279,30,8419.82,0.5094339622641509,0.490566037735849,4289847,0,12,0,2015,150000,0,0,1,0,3
1160,7,0.3418628183,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
1161,5,0.5760158692,40,4990.8,0.6415094339622641,0.3584905660377358,318648,0,12,0,2012,10000,1,0,1,0,3
1162,0,0.3379951046,0,0.0,0.6226415094339622,0.3773584905660377,1139687,0,12,0,2014,130000,1,0,1,0,3
1163,17,0.0,0,0.0,0.7358490566037735,0.2641509433962264,8680666,7280808,12,1399858,2003,70000,0,1,0,0,0
1164,3,0.3673794787,14,894.4,0.5094339622641509,0.490566037735849,125543,0,12,0,2015,1000,1,0,1,0,3
1165,4,0.5080234271,0,0.0,0.7169811320754716,0.2830188679245283,6340293,0,12,0,2010,200000,1,1,0,0,0
1166,27,0.4292453492,25,18700.68,0.5660377358490566,0.4339622641509433,0,0,1,0,2010,2000,0,0,1,0,3
1167,38,0.3299805663,34,15995.67,0.660377358490566,0.3396226415094339,3349362,0,12,0,2003,20000,1,0,1,0,3
1168,25,0.5908915176,0,0.0,0.4528301886792452,0.5471698113207547,897759,0,12,0,2015,10000,1,0,0,0,3
1169,18,0.5940987450999999,0,0.0,0.5283018867924528,0.4716981132075471,692541,0,10,0,2013,110000,1,0,1,0,3
1170,33,0.4637211329,0,0.0,0.5094339622641509,0.490566037735849,590245,0,12,0,2018,50000,1,0,1,0,3
1171,24,0.1403135969,0,0.0,0.9056603773584904,0.0943396226415094,6529830,3094768,12,3435062,1998,1000000,0,0,0,1,1
1172,4,0.2789225476,0,0.0,0.8301886792452831,0.1698113207547169,160342621,0,12,0,2001,500000,1,1,0,0,0
1173,111,0.3322039905,0,0.0,0.5283018867924528,0.4716981132075471,62502,0,6,0,2013,10000,1,0,1,0,3
1174,0,0.40317695130000003,0,0.0,0.6226415094339622,0.3773584905660377,4201934,0,12,0,2017,93700,1,0,1,0,3
1175,4,0.4076626954,0,0.0,0.6226415094339622,0.3773584905660377,3413209,0,12,0,2017,93700,1,0,1,0,3
1176,5,0.5757704082,0,0.0,0.7358490566037735,0.2641509433962264,11632950,0,12,0,2003,100000,0,1,0,0,0
1177,16,0.3077777649,0,0.0,0.6792452830188679,0.320754716981132,7204047,3701825,12,3502222,1997,20000,0,0,1,0,3
1178,5,0.33289286879999996,1,693.33,0.7735849056603773,0.2264150943396226,3140748,1319587,12,1821161,2006,30000,0,1,0,0,0
1179,128,0.3110758065,22,1920.0,0.7358490566037735,0.2641509433962264,0,0,12,0,1996,100000,0,1,0,0,0
1180,4,0.0,0,0.0,0.7924528301886792,0.2075471698113207,2218916229,837710879,9,1381205350,1982,9000,0,1,0,0,2
1181,2,0.1719910304,60,57600.0,0.6415094339622641,0.3584905660377358,1806612,0,6,0,2017,350000,1,0,1,0,3
1182,17,0.5233159885,0,0.0,0.3773584905660377,0.6226415094339622,6428760,2305640,12,4123120,2016,300000,1,0,0,0,3
1183,0,0.3869073556,15,1960.01,0.5094339622641509,0.490566037735849,0,0,1,0,2019,10000,1,0,1,0,3
1184,16,0.5204969471,33,8254.4,0.5283018867924528,0.4716981132075471,2823361,0,12,0,2015,100000,1,0,1,0,3
1185,107,0.4692825797,0,0.0,0.5660377358490566,0.4339622641509433,230953,67076,12,163887,2008,100000,1,0,1,0,3
1186,0,0.0,0,0.0,0.7358490566037735,0.2641509433962264,778539,0,6,0,1992,10000,0,1,0,0,0
1187,14,0.5650457739,42,118195.87,0.7924528301886792,0.2075471698113207,89581093,24227492,9,65353601,2004,3000000,1,1,0,0,0
1188,3,0.4286615174,0,0.0,0.9433962264150944,0.0566037735849056,15175917,5009305,12,10166612,2004,20000,1,0,0,1,1
1189,0,0.40415837810000005,72,1523.19,0.8490566037735849,0.150943396226415,14458118,0,6,0,1989,70000,1,1,0,0,0
1190,37,0.4251551243,0,0.0,0.4150943396226415,0.5849056603773584,1599190,0,12,0,2015,60000,1,0,0,0,3
1191,32,0.32539989059999996,0,0.0,0.4339622641509433,0.5660377358490566,2457816,0,12,0,2009,200000,1,0,0,0,3
1192,17,0.368013309,13,5450.0,0.5471698113207547,0.4528301886792452,5363903,0,12,0,2015,150000,0,0,1,0,3
1193,20,0.508141981,13,3670.63,0.7547169811320754,0.2452830188679245,24643124,12593729,12,12049395,2000,500000,1,1,0,0,0
1194,3,0.4792305167,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
1195,9,0.38713974149999997,0,0.0,0.6792452830188679,0.320754716981132,1411975,0,6,0,2011,5000,1,0,1,0,3
1196,81,0.4190673829,37,1007252.3,0.8301886792452831,0.1698113207547169,70410399,25392424,7,45017975,1997,4778470,0,1,0,0,0
1197,0,0.6206004051,14,69120.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,1,0,0,1,1
1198,37,0.0,0,0.0,0.4150943396226415,0.5849056603773584,1044990,0,12,0,2015,20000,0,0,0,0,3
1199,0,0.0,0,0.0,0.8490566037735849,0.150943396226415,6425729,2720419,11,3705310,2017,300000,0,1,0,0,0
1200,5,0.33289286879999996,1,693.33,0.7735849056603773,0.2264150943396226,3140748,1319587,12,1821161,2006,30000,0,1,0,0,0
1201,8,0.5270247688,0,0.0,0.7735849056603773,0.2264150943396226,13366,0,12,0,2011,200000,1,1,0,0,0
1202,33,0.0,0,0.0,0.5283018867924528,0.4716981132075471,0,0,1,0,2006,300000,0,0,1,0,3
1203,33,0.2777430629,0,0.0,0.5283018867924528,0.4716981132075471,0,0,1,0,2012,300000,1,0,1,0,3
1204,0,0.0,0,0.0,0.5094339622641509,0.490566037735849,1,0,1,0,2016,100000,0,0,1,0,3
1205,13,0.3587263812,23,1510.81,0.6792452830188679,0.320754716981132,2837830,0,12,0,2001,99800,1,0,1,0,3
1206,2,0.5861232635,0,0.0,0.6226415094339622,0.3773584905660377,1323806,0,12,0,2012,100000,1,0,1,0,3
1207,5,0.0,0,0.0,0.8679245283018867,0.1320754716981132,32245170,0,12,0,2012,40000,0,1,0,0,0
1208,33,0.22319325269999998,68,66209.82,0.8490566037735849,0.150943396226415,8622213,1295664,12,0,2003,1000000,0,1,0,0,0
1209,0,0.0,0,0.0,0.8867924528301886,0.1132075471698113,13046309,7330471,12,5715838,1999,1000000,0,1,0,0,0
1210,2,0.4763216708,0,0.0,0.6037735849056604,0.3962264150943396,829611,0,12,0,1999,300000,1,0,1,0,3
1211,5,0.4123162857,0,20797.0,0.7358490566037735,0.2641509433962264,1668975,0,12,0,2018,100000,1,1,0,0,0
1212,0,0.2639158982,0,0.0,0.7169811320754716,0.2830188679245283,3983558,0,12,0,2013,100000,1,1,0,0,0
1213,0,0.2626411715,48,3112.05,0.8301886792452831,0.1698113207547169,15715950,0,12,0,1994,17500,1,1,0,0,0
1214,8,0.4766808982,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
1215,21,0.0,0,0.0,0.7169811320754716,0.2830188679245283,306698500,48489866,12,258208634,2010,5000000,0,1,0,0,0
1216,2,0.6554571964,0,6920.0,0.8679245283018867,0.1320754716981132,52045113,0,12,0,1987,3750000,1,1,0,0,0
1217,11,0.0,0,0.0,0.5660377358490566,0.4339622641509433,1512936,0,12,0,2016,20000,0,0,1,0,3
1218,116,0.46152796549999997,9,3197.37,0.7924528301886792,0.2075471698113207,1875802,1126614,12,749188,2008,10000,0,1,0,0,0
1219,8,0.0,0,0.0,0.6981132075471698,0.3018867924528301,2324150,0,12,0,2013,78800,0,1,0,0,0
1220,20,0.0,0,0.0,0.5283018867924528,0.4716981132075471,0,0,1,0,2009,15000,0,0,1,0,3
1221,3,0.0,0,0.0,0.8490566037735849,0.150943396226415,17092312,0,12,0,2004,250000,0,1,0,0,0
1222,0,0.0,0,0.0,0.7358490566037735,0.2641509433962264,17092312,0,12,0,2001,400000,0,1,0,0,0
1223,0,0.3865250965,0,0.0,0.6226415094339622,0.3773584905660377,0,0,1,0,2007,100000,1,0,1,0,3
1224,5,0.5440276558,8,4800.0,0.5094339622641509,0.490566037735849,1714093,0,12,0,2018,30000,1,0,1,0,3
1225,2,0.4159864378,27,1315.0,0.6226415094339622,0.3773584905660377,133594,0,12,0,2018,100000,1,0,1,0,3
1226,0,0.4316802789,64,5400.0,1.0,0.0,2171417618,1373143082,12,798274536,1972,900000000,1,0,0,1,2
1227,0,0.3605343504,0,0.0,0.5283018867924528,0.4716981132075471,0,0,1,0,2013,100000,1,0,1,0,3
1228,90,0.44465345030000003,0,10876.3,0.5660377358490566,0.4339622641509433,1489740,0,12,0,1990,100000,1,0,1,0,3
1229,32,0.32539989059999996,0,0.0,0.4339622641509433,0.5660377358490566,2457816,0,12,0,2009,200000,1,0,0,0,3
1230,0,0.0,0,0.0,0.8301886792452831,0.1698113207547169,6936281,3251040,12,3685241,2007,125000,0,1,0,0,0
1231,16,0.2955400152,0,8600.78,0.3962264150943396,0.6037735849056604,415100,0,12,0,2018,100000,0,0,0,0,3
1232,0,0.0,0,0.0,0.9433962264150944,0.0566037735849056,5110563,2428287,12,2682276,1996,500000,0,0,0,1,1
1233,8,0.4766808982,0,0.0,0.5283018867924528,0.4716981132075471,701455,0,12,0,2001,50000,0,0,1,0,3
1234,95,0.41984223579999996,0,0.0,0.660377358490566,0.3396226415094339,5477817,0,12,0,2007,1000000,0,0,1,0,3
1235,0,0.3594754615,0,0.0,0.7735849056603773,0.2264150943396226,3305725,0,12,0,2012,100000,1,1,0,0,0
1236,15,0.3258347962,61,87987.8,0.7735849056603773,0.2264150943396226,4935489,1437971,12,3497518,2007,900000,1,1,0,0,0
1237,3,0.0,0,0.0,0.8301886792452831,0.1698113207547169,39171992,17854950,12,21317042,2008,3600000,0,1,0,0,0
1238,61,0.0,0,0.0,0.5283018867924528,0.4716981132075471,795073,228276,12,566797,2011,200000,0,0,1,0,3
1239,37,0.4251551243,0,0.0,0.4150943396226415,0.5849056603773584,1599190,0,12,0,2015,60000,1,0,0,0,3
1240,22,0.2992422674,0,0.0,0.660377358490566,0.3396226415094339,9079705,0,12,0,1998,600000,1,0,1,0,3
1241,24,0.3574833249,63,32680.39,0.8867924528301886,0.1132075471698113,34685864,7103553,10,27582312,1988,2000000,0,1,0,0,0
1242,63,0.5350265072,37,24315.0,0.6792452830188679,0.320754716981132,1698722,366668,12,1332054,2008,400000,0,0,1,0,3
1243,5,0.0,0,0.0,0.9622641509433962,0.0377358490566037,33505605,10966850,12,22538755,2012,40000,0,0,0,1,1
1244,0,0.0,0,0.0,0.8490566037735849,0.150943396226415,6425729,2720419,11,3705310,2017,300000,0,1,0,0,0
1245,27,0.49182491409999995,63,2836656.0,0.7169811320754716,0.2830188679245283,90502107,1957004,7,-65022701,2008,728407,0,1,0,0,0
1246,63,0.5408209312,0,85039.47,0.5849056603773584,0.4150943396226415,0,0,1,0,1990,10000,0,0,1,0,3
1247,0,0.6107355503999999,357,1761.81,0.6226415094339622,0.3773584905660377,861974,0,12,0,2012,30000,1,0,1,0,3
1248,4,0.272233658,0,0.0,0.490566037735849,0.5094339622641509,790284,257941,12,532343,2017,200000,1,0,1,0,3
1249,6,0.3179461769,46,12820.66,0.6226415094339622,0.3773584905660377,3051901,0,12,0,2016,30000,0,0,1,0,3
1250,0,0.41832209740000004,90,10228.23,0.7924528301886792,0.2075471698113207,10741502,8541402,12,2200100,2000,560000,1,1,0,0,0
1251,109,0.440212599,0,4200.0,0.5094339622641509,0.490566037735849,3778165,0,12,0,2011,100000,0,0,1,0,3
1252,57,0.3158088191,0,0.0,0.660377358490566,0.3396226415094339,229996561,0,5,0,2017,0,1,0,1,0,3
1253,3,0.364655064,0,0.0,0.8301886792452831,0.1698113207547169,34144880,0,12,0,2000,9077421,1,1,0,0,0
1254,5,0.3385694321,0,0.0,0.5094339622641509,0.490566037735849,745259,0,12,0,2013,30000,1,0,1,0,3
1255,0,0.0,0,0.0,0.490566037735849,0.5094339622641509,745259,0,12,0,2015,170000,0,0,1,0,3
1256,20,0.48445147920000003,30,75342.02,0.6981132075471698,0.3018867924528301,24761286,111482264,12,136243550,2014,1500000,0,1,0,0,0
1257,20,0.5167641478,12,14578.2,0.6037735849056604,0.3962264150943396,6875327,2874967,9,4000360,2007,250000,0,0,1,0,3
1258,0,0.0,0,0.0,0.8867924528301886,0.1132075471698113,13046309,7330471,12,5715838,1999,1000000,0,1,0,0,0
1259,27,0.49182491409999995,63,2836656.0,0.7169811320754716,0.2830188679245283,90502107,1957004,7,-65022701,2008,728407,0,1,0,0,0
1260,18,0.4277121236,53,254809.13,0.8490566037735849,0.150943396226415,19403369,7719052,12,11684317,2004,106000,0,1,0,0,0
1261,4,0.4654716821,0,5056.0,0.9056603773584904,0.0943396226415094,7234562,4360612,9,2873950,2008,700000,1,0,0,1,1
1262,2,0.3579475574,0,0.0,0.6037735849056604,0.3962264150943396,9502297,0,12,0,2016,100000,1,0,1,0,3
1263,137,0.41276600119999995,44,523457.15,0.6226415094339622,0.3773584905660377,24942989,4724748,8,20218241,2004,700000,0,0,1,0,3
1264,0,0.0,0,0.0,0.8490566037735849,0.150943396226415,6425729,2720419,11,3705310,2017,300000,0,1,0,0,0
1265,103,0.4744776638,0,0.0,0.5283018867924528,0.4716981132075471,3808903,0,10,0,2001,99800,0,0,1,0,3
1266,23,0.6370290539,68,5735.78,0.7924528301886792,0.2075471698113207,44678633,0,12,0,1984,20000,1,1,0,0,0
1267,5,0.5440276558,8,4800.0,0.490566037735849,0.5094339622641509,1714093,0,12,0,2018,30000,1,0,1,0,3
1268,12,0.4274817554,70,1005183.34,0.8867924528301886,0.1132075471698113,36989387,10943772,4,26452773,2010,2000000,1,1,0,0,0
1269,29,0.3765225768,48,10030.46,0.6792452830188679,0.320754716981132,1575566,0,12,0,2012,100000,0,0,1,0,3
1270,140,0.3650806472,167,99916.0,0.6792452830188679,0.320754716981132,8820942,0,12,0,2012,300000,0,0,1,0,3
1271,3,0.3418487932,0,52649.1,0.9433962264150944,0.0566037735849056,18866297,7630338,11,11235959,2014,500000,1,0,0,1,1
1272,47,0.0,0,0.0,0.7735849056603773,0.2264150943396226,84179991,15444596,12,68735395,2010,3000000,0,1,0,0,0
1273,17,0.34997404950000005,42,49710.0,0.7547169811320754,0.2452830188679245,5667997,0,12,0,1987,1,1,1,0,0,0
1274,21,0.3439589415,0,0.0,0.8113207547169811,0.1886792452830188,3248256,1691576,12,1556680,2010,40000,0,1,0,0,0
1275,21,0.5901884653,73,100079.0,0.7924528301886792,0.2075471698113207,48187664,0,12,0,1998,20000,0,1,0,0,0
1276,8,0.47465977719999997,0,26392.5,0.8867924528301886,0.1132075471698113,5852916,3782889,12,2070027,2013,250000,0,1,0,0,0
1277,7,0.0,0,0.0,0.7358490566037735,0.2641509433962264,1594423,0,12,0,2008,93700,0,1,0,0,0
1278,13,0.2194002789,33,5832.0,0.5471698113207547,0.4528301886792452,0,0,1,0,2008,220000,0,0,1,0,3
1279,35,0.5733283554999999,0,0.0,0.7924528301886792,0.2075471698113207,18834826,0,11,0,1990,550000,0,1,0,0,0
1280,7,0.3370712754,0,0.0,0.7358490566037735,0.2641509433962264,460507,0,12,0,2010,40000,1,1,0,0,0
1281,4,0.46997940619999995,27,3283.72,0.5849056603773584,0.4150943396226415,413272,0,12,0,2003,100000,1,0,1,0,3
1282,6,0.6113405893,20,136440.0,0.7358490566037735,0.2641509433962264,0,0,1,0,2006,6330000,1,1,0,0,0
1283,32,0.37875032159999994,38,537860.61,0.6037735849056604,0.3962264150943396,34923577,5327134,8,29596443,2010,500000,0,0,1,0,3
1284,3,0.4996394028,16,6522.25,0.7924528301886792,0.2075471698113207,4666885,1489908,3,3176977,2009,500000,0,1,0,0,0
1285,21,0.4720463136,8,33706.67,0.8301886792452831,0.1698113207547169,23143304,8656888,12,14486416,1998,500000,0,1,0,0,0
1286,0,0.3313376349,0,0.0,0.660377358490566,0.3396226415094339,1043423,371939,12,671484,2017,80000,1,0,1,0,3
1287,3,0.21159882010000003,0,0.0,0.6226415094339622,0.3773584905660377,1516100,0,12,0,2011,20000,1,0,1,0,3
1288,22,0.4746042782,44,14997.33,0.6226415094339622,0.3773584905660377,1877456,0,12,0,2003,40000,1,0,1,0,3
1289,8,0.4766808982,0,0.0,0.5283018867924528,0.4716981132075471,701455,0,12,0,2001,50000,0,0,1,0,3
1290,62,0.0,0,0.0,0.5660377358490566,0.4339622641509433,4217666,1899182,12,2318484,2009,100000,0,0,1,0,3
1291,3,0.5462081561,0,0.0,0.8490566037735849,0.150943396226415,61201843,0,12,0,2000,1615000,1,1,0,0,0
1292,11,0.4240991321,31,559679.98,0.6226415094339622,0.3773584905660377,584549566,308221898,12,276327668,2008,1500000,0,0,1,0,3
1293,3,0.6120357661,0,0.0,0.7358490566037735,0.2641509433962264,2479073,0,12,0,1990,40000,1,1,0,0,0
1294,2,0.4061224224,0,0.0,0.5094339622641509,0.490566037735849,1254526,0,12,0,2017,93700,1,0,1,0,3
1295,159,0.2291906595,0,0.0,1.0,0.0,0,16209878,10,28390609,2006,11214526,0,0,0,1,1
1296,2,0.14979583330000001,0,0.0,0.490566037735849,0.5094339622641509,365903,0,12,0,2016,25000,1,0,1,0,3
1297,3,0.43715443439999996,34,45000.0,0.7924528301886792,0.2075471698113207,42940058,17956054,12,24984004,2015,200000,1,1,0,0,0
1298,63,0.5350265072,37,24315.0,0.6792452830188679,0.320754716981132,1698722,366668,12,1332054,2008,400000,0,0,1,0,3
1299,20,0.48445147920000003,30,75342.02,0.6981132075471698,0.3018867924528301,24761286,111482264,12,136243550,2014,1500000,0,1,0,0,0
1300,57,0.3158088191,0,0.0,0.660377358490566,0.3396226415094339,229996561,0,5,0,2017,0,1,0,1,0,3
1301,5,0.5440276558,8,4800.0,0.490566037735849,0.5094339622641509,1714093,0,12,0,2018,30000,1,0,1,0,3
1302,17,0.5136572024,0,0.0,0.5283018867924528,0.4716981132075471,6296620,0,12,0,2015,400000,1,0,1,0,3
1303,43,0.0,0,0.0,0.9433962264150944,0.0566037735849056,11411386,4073602,12,7337784,1981,200000,0,0,0,1,1
1304,3,0.5986629985,0,0.0,0.7169811320754716,0.2830188679245283,3114980,0,12,0,2011,50000,1,1,0,0,0
1305,6,0.0,0,0.0,0.7358490566037735,0.2641509433962264,659185,0,5,0,2012,100000,0,1,0,0,0
1306,21,0.3955521614,70,54935.49,0.7547169811320754,0.2452830188679245,59421370,0,12,0,2005,50000,1,1,0,0,0
1307,6,0.5578428231,10,73970.0,0.5471698113207547,0.4528301886792452,5201591,0,12,0,2017,100000,1,0,1,0,3
1308,18,0.2911279282,67,100850.04,0.5849056603773584,0.4150943396226415,8983936,0,12,0,2006,95400,0,0,1,0,3
1309,4,0.4698549008,83,17107.18,0.9245283018867924,0.0754716981132075,3077900,709098,12,2638802,2013,200000,1,0,0,1,1
1310,0,0.2694899265,0,0.0,0.8301886792452831,0.1698113207547169,10767417,0,12,0,1985,10000,1,1,0,0,0
1311,3,0.5699537942,63,13320.58,0.6226415094339622,0.3773584905660377,6260180,0,12,0,2015,90000,1,0,1,0,3
1312,42,0.2795324133,0,0.0,0.6226415094339622,0.3773584905660377,2606699,0,12,0,2000,5000,1,0,1,0,3
1313,19,0.0,0,0.0,0.5094339622641509,0.490566037735849,6996371,0,12,0,2004,200000,0,0,1,0,3
1314,3,0.0,0,0.0,0.7169811320754716,0.2830188679245283,19642099,6853605,12,127884940,2016,100000,0,1,0,0,0
1315,3,0.6157294595,0,0.0,0.8490566037735849,0.150943396226415,102507810,0,12,0,2008,100000,0,1,0,0,0
1316,32,0.37875032159999994,38,537860.61,0.5471698113207547,0.4528301886792452,58926349,9131086,12,49918157,2010,500000,0,0,1,0,3
